﻿序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路照明設備,道路類別,道路速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,行動電話或功能裝置,當事者區分(類別),車輛用途,當事者行動狀態,駕照狀態,駕照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
"11100","66000","387130000C","(04)23274275","(04)23288582","2026","1","27","16","15","臺中市","石岡區","0","1","0","7","3","6","70","13","8","1","5","4","6","6","4","4","3","4","4","1","18","2","1","5","4","C03","7","9","1","10","9","14","","84","84","1","12","4","120.78424","24.274489","2"
"11101","66000","387130000C","(04)23274275","(04)23288582","2026","1","27","16","18","臺中市","南屯區","0","1","0","7","3","6","40","4","1","1","5","4","6","6","2","1","10","5","5","2","16","3","10","5","4","B03","7","5","1","8","2","2","","47","47","1","6","4","120.612205","24.150371","2"
"11102","66000","387130000C","(04)23274275","(04)23288582","2026","1","27","16","18","臺中市","沙鹿區","0","0","0","7","","","50","","","","","","","","","","","","","","17","","","","","C03","","","1","","2","","","39","39","1","12","4","120.582481","24.244317","3"
"11103","66000","387130000C","(04)23274275","(04)23288582","2026","1","27","16","19","臺中市","西區","0","0","0","7","","","60","","","","","","","","","","","","","","","","","","","B03","","","1","","1","","","84","84","1","6","4","120.661404","24.156447","3"
"11104","66000","387130000C","(04)23274275","(04)23288582","2026","1","27","16","20","臺中市","北屯區","0","0","0","7","","","50","","","","","","","","","","","","","","17","","","","","C03","","","1","","2","","","48","48","1","6","4","120.694687","24.175451","3"
"11105","66000","387130000C","(04)23274275","(04)23288582","2026","1","27","16","20","臺中市","清水區","0","0","0","7","","","50","","","","","","","","","","","","","","","","","","","B12","","","1","","11","","","8","8","1","12","4","120.57347","24.262842","3"
"11106","66000","387130000C","(04)23274275","(04)23288582","2026","1","27","16","21","臺中市","南區","0","0","0","7","","","50","","","","","","","","","","","","","","13","","","","","B03","","","1","","1","","","7","7","1","12","4","120.658501","24.12501","3"
"11107","66000","387130000C","(04)23274275","(04)23288582","2026","1","27","16","21","臺中市","太平區","0","0","0","7","2","3","80","13","7","1","5","4","6","6","4","4","1","4","5","2","13","","","","","B03","","","1","","2","","","84","84","1","12","4","120.707611","24.132568","3"
"11108","66000","387130000C","(04)23274275","(04)23288582","2026","1","27","16","25","臺中市","大雅區","0","0","0","7","3","6","50","13","9","1","5","4","6","6","4","4","10","5","5","2","25","3","10","3","1","A12","7","6","1","7","2","6","","8","8","1","12","4","120.657338","24.22646","3"
"11109","66000","387130000C","(04)23274275","(04)23288582","2026","1","27","16","26","臺中市","北區","0","0","0","7","","","50","","","","","","","","","","","","","","17","","","","","B03","","","1","","1","","","84","84","1","13","4","120.684816","24.164499","3"
"11110","66000","387130000C","(04)23274275","(04)23288582","2026","1","27","16","28","臺中市","霧峰區","0","0","0","7","","","40","","","","","","","","","","","","","","17","","","","","B03","","","1","","2","","","51","51","1","6","4","120.701454","24.075858","3"
"11111","66000","387130000C","(04)23274275","(04)23288582","2026","1","27","16","29","臺中市","東區","0","3","0","7","2","6","50","3","1","1","5","4","6","6","1","1","5","5","4","2","16","2","9","2","1","C03","7","6","1","10","2","11","","11","11","1","13","4","120.695021","24.138829","2"
"11112","66000","387130000C","(04)23274275","(04)23288582","2026","1","27","16","30","臺中市","和平區","0","0","0","7","","","50","","","","","","","","","","","","","","17","","","","","B12","","","1","","2","","","1","1","1","13","4","120.912493","24.183632","3"
"11113","66000","387130000C","(04)23274275","(04)23288582","2026","1","27","16","32","臺中市","北區","0","0","0","7","","","50","","","","","","","","","","","","","","13","","","","","B03","","","1","","2","","","84","84","1","12","4","120.676484","24.163765","3"
"11114","66000","387130000C","(04)23274275","(04)23288582","2026","1","27","16","34","臺中市","南屯區","0","0","0","7","","","50","","","","","","","","","","","","","","13","","","","","B03","","","1","","1","","","7","7","1","13","4","120.630727","24.145294","3"
"11115","66000","387130000C","(04)23274275","(04)23288582","2026","1","27","16","35","臺中市","東區","0","0","0","7","","","30","","","","","","","","","","","","","","16","","","","","B03","","","1","","1","","","12","12","1","6","4","120.707881","24.146691","3"
"11116","66000","387130000C","(04)23274275","(04)23288582","2026","1","27","16","37","臺中市","潭子區","0","1","0","6","2","6","50","13","9","1","5","4","6","6","4","4","9","5","5","2","17","3","10","3","1","B12","7","2","1","8","2","7","","49","49","1","13","4","120.71771","24.191837","2"
"11117","66000","387130000C","(04)23274275","(04)23288582","2026","1","27","16","39","臺中市","西區","0","1","0","7","2","6","50","5","1","1","5","4","6","6","2","1","1","4","1","2","12","3","10","3","1","B03","7","5","1","8","2","6","","47","47","1","13","4","120.669787","24.150697","2"
"11118","66000","387130000C","(04)23274275","(04)23288582","2026","1","27","16","40","臺中市","北區","0","0","0","7","","","50","","","","","","","","","","","","","","","","","","","B03","","","1","","1","","","59","59","1","12","4","120.697694","24.158349","3"
"11119","66000","387130000C","(04)23274275","(04)23288582","2026","1","27","16","40","臺中市","南屯區","0","1","0","7","2","6","50","4","1","1","5","4","6","6","2","1","5","4","5","2","17","2","9","2","1","C03","7","6","1","10","2","13","","48","48","1","12","4","120.649789","24.153614","2"
"11120","66000","387130000C","(04)23274275","(04)23288582","2026","1","27","16","45","臺中市","大里區","0","2","0","7","3","6","50","3","2","1","5","4","6","6","4","4","10","5","5","1","13","2","9","1","1","C03","7","9","1","10","2","11","","58","58","1","6","4","120.708827","24.083672","2"
"11121","66000","387130000C","(04)23274275","(04)23288582","2026","1","27","16","45","臺中市","烏日區","0","1","0","7","2","6","50","5","1","1","5","4","6","6","1","1","10","5","5","2","16","3","10","3","1","B03","7","5","1","8","2","16","","47","47","1","6","4","120.6074","24.111956","2"
"11122","66000","387130000C","(04)23274275","(04)23288582","2026","1","27","16","48","臺中市","北屯區","0","0","0","7","","","30","","","","","","","","","","","","","","17","","","","","B03","","","1","","1","","","51","51","1","6","4","120.683592","24.175745","3"
"11123","66000","387130000C","(04)23274275","(04)23288582","2026","1","27","16","52","臺中市","南屯區","0","1","0","7","2","6","50","4","1","1","5","4","6","6","2","1","1","4","1","2","16","3","10","1","1","C03","7","5","1","10","2","13","","84","84","1","12","4","120.623099","24.149296","2"
"11124","66000","387130000C","(04)23274275","(04)23288582","2026","1","27","16","54","臺中市","西區","0","0","0","7","","","50","","","","","","","","","","","","","","","","","","","B03","","","1","","1","","","84","84","1","6","4","120.662125","24.14886","3"
"11125","66000","387130000C","(04)23274275","(04)23288582","2026","1","27","17","1","臺中市","北屯區","0","1","0","7","1","6","50","4","2","1","5","4","6","6","1","1","3","4","4","2","12","3","10","3","1","B03","7","9","1","8","2","1","","43","43","1","13","4","120.664492","24.18458","2"
"11126","66000","387130000C","(04)23274275","(04)23288582","2026","1","27","17","1","臺中市","霧峰區","0","0","0","7","","","40","","","","","","","","","","","","","","13","","","","","B03","","","1","","1","","","59","59","1","12","4","120.679304","24.07145","3"
"11127","66000","387130000C","(04)23274275","(04)23288582","2026","1","27","17","2","臺中市","大肚區","0","0","0","7","","","30","","","","","","","","","","","","","","","","","","","B02","","","1","","1","","","51","51","1","6","4","120.574673","24.123117","3"
"11128","66000","387130000C","(04)23274275","(04)23288582","2026","1","27","17","5","臺中市","大里區","0","2","0","7","2","6","50","3","1","1","5","4","6","6","4","4","10","5","5","2","17","2","9","1","1","C03","7","1","3","19","2","12","","51","51","1","6","4","120.69781","24.080369","2"
"11129","66000","387130000C","(04)23274275","(04)23288582","2026","1","27","17","8","臺中市","北區","0","1","0","7","2","6","50","5","1","1","5","4","6","6","1","1","10","5","5","2","17","2","9","5","4","C03","7","6","1","10","2","14","","48","48","1","12","4","120.684449","24.153976","2"
"11130","66000","387130000C","(04)23274275","(04)23288582","2026","1","27","17","8","臺中市","南屯區","0","1","0","7","3","6","50","4","1","1","5","4","6","6","2","1","10","5","5","2","12","2","9","2","4","C03","7","1","1","10","2","12","","84","84","1","6","4","120.609646","24.138463","2"
"11131","66000","387130000C","(04)23274275","(04)23288582","2026","1","27","17","10","臺中市","潭子區","0","1","0","7","3","6","50","3","2","1","5","4","6","6","4","4","5","5","5","1","18","2","9","2","1","C03","7","12","1","10","9","14","","84","84","1","13","4","120.724761","24.203628","2"
"11132","66000","387130000C","(04)23274275","(04)23288582","2026","1","27","17","10","臺中市","沙鹿區","0","1","0","7","2","6","30","13","9","1","5","4","6","6","4","4","10","5","5","2","10","2","8","4","1","F07","7","9","7","21","2","11","","59","59","1","12","4","120.56755","24.223415","2"
"11133","66000","387130000C","(04)23274275","(04)23288582","2026","1","27","17","11","臺中市","太平區","0","0","0","7","","","50","","","","","","","","","","","","","","16","","","","","C03","","","1","","1","","","45","45","1","13","4","120.722802","24.132464","3"
"11134","66000","387130000C","(04)23274275","(04)23288582","2026","1","27","17","12","臺中市","東區","0","1","0","7","2","6","50","3","1","1","5","4","6","6","1","1","10","5","5","2","16","3","10","5","4","B03","7","5","1","8","9","5","","11","11","2","12","4","120.710948","24.142797","2"
"11135","66000","387130000C","(04)23274275","(04)23288582","2026","1","27","17","12","臺中市","后里區","0","1","0","7","2","6","50","4","1","1","5","4","6","6","1","1","5","4","5","1","12","2","8","6","1","F01","7","6","7","21","2","14","","20","20","1","2","4","120.717624","24.304482","2"
"11136","66000","387130000C","(04)23274275","(04)23288582","2026","1","27","17","14","臺中市","烏日區","0","1","0","7","2","6","50","11","9","1","5","4","6","6","4","4","10","5","5","1","11","3","10","3","1","B12","7","9","1","8","2","4","","87","87","1","6","4","120.653648","24.061736","2"
"11137","66000","387130000C","(04)23274275","(04)23288582","2026","1","27","17","16","臺中市","大里區","0","0","0","7","","","50","","","","","","","","","","","","","","11","","","","","A42","","","1","","9","","","8","8","2","13","4","120.689382","24.107705","3"
"11138","66000","387130000C","(04)23274275","(04)23288582","2026","1","27","17","16","臺中市","烏日區","0","1","0","7","2","6","40","13","8","1","5","4","6","6","4","4","1","5","3","2","18","2","9","5","4","C03","7","9","1","10","2","14","","87","87","1","12","4","120.652033","24.104414","2"
"11139","66000","387130000C","(04)23274275","(04)23288582","2026","1","27","17","20","臺中市","清水區","0","0","0","7","","","50","","","","","","","","","","","","","","17","","","","","F03","","","1","","2","","","51","51","1","12","4","120.574614","24.270563","3"
"11140","66000","387130000C","(04)23274275","(04)23288582","2026","1","27","17","21","臺中市","北屯區","0","1","0","7","1","6","50","13","7","1","5","4","6","6","4","4","1","4","4","2","13","3","10","3","1","B03","7","15","1","8","1","1","","59","59","1","9","4","120.662764","24.187451","2"
"11141","66000","387130000C","(04)23274275","(04)23288582","2026","1","27","17","21","臺中市","大甲區","0","1","0","7","1","6","70","4","8","1","5","4","6","6","1","1","6","3","4","1","12","3","10","3","1","B03","7","5","1","8","2","2","","11","11","1","12","4","120.651326","24.38114","2"
"11142","66000","387130000C","(04)23274275","(04)23288582","2026","1","27","17","22","臺中市","南屯區","0","2","0","6","2","6","40","13","8","1","5","4","6","6","4","4","9","5","4","1","17","2","8","2","1","C03","7","11","1","10","2","12","","46","46","1","13","4","120.637182","24.143933","2"
"11143","66000","387130000C","(04)23274275","(04)23288582","2026","1","27","17","23","臺中市","西屯區","0","0","0","7","","","40","","","","","","","","","","","","","","12","","","","","B03","","","1","","2","","","8","8","1","12","4","120.656771","24.162077","3"
"11144","66000","387130000C","(04)23274275","(04)23288582","2026","1","27","17","23","臺中市","西屯區","0","1","0","7","1","6","50","11","9","1","5","4","6","6","4","4","1","4","4","1","18","2","9","2","1","C03","7","9","1","10","2","12","","59","59","1","12","4","120.5992","24.20705","2"
"11145","66000","387130000C","(04)23274275","(04)23288582","2026","1","27","17","25","臺中市","霧峰區","0","1","0","7","1","6","50","3","1","1","5","4","6","6","4","4","5","4","4","1","16","3","10","3","1","B03","7","6","1","8","2","2","","14","14","1","12","4","120.697808","24.058322","2"
"11146","66000","387130000C","(04)23274275","(04)23288582","2026","1","27","17","30","臺中市","潭子區","0","0","0","7","","","50","","","","","","","","","","","","","","","","","","","C03","","","1","","2","","","45","45","1","13","4","120.705464","24.215524","3"
"11147","66000","387130000C","(04)23274275","(04)23288582","2026","1","27","17","34","臺中市","南屯區","0","0","0","7","","","50","","","","","","","","","","","","","","13","","","","","C03","","","1","","1","","","7","7","1","12","4","120.622639","24.140617","3"
